MSSubClass,MSZoning,LotFrontage,log_LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,log_MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,log_BsmtFinSF1,BsmtFinType2,log_BsmtFinSF2,log_BsmtUnfSF,log_TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,log_1stFlrSF,log_2ndFlrSF,log_LowQualFinSF,log_GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,log_GarageArea,GarageQual,GarageCond,PavedDrive,log_WoodDeckSF,log_OpenPorchSF,log_EnclosedPorch,log_3SsnPorch,log_ScreenPorch,log_PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,adjusted_price,log_price,Age,HasBasement,HasGarage,HasFireplace,month_year,sold_during_recession
90,RM,70.0,9.116139576577355,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.820082930352362,TA,TA,CBlock,TA,TA,No,Rec,7.195187320178709,Unf,0.0,5.983936280687191,7.455298485683291,GasA,TA,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,1,0,2,0,6,2,TA,10,Typ,0,Not Applicable,Detchd,1963,Unf,2,6.22455842927536,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,ConLI,Abnorml,125000.0,1150000.0,13.955273369904273,43,Yes,Yes,No,Nov 2006,No
160,RM,24.0,7.833203948641057,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,3.9318256327243257,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.878326468291325,6.878326468291325,GasA,Ex,Y,SBrkr,6.878326468291325,6.606650186198215,0.0,7.444248649496705,0,0,2,0,3,1,Gd,7,Maj1,0,Not Applicable,Detchd,2004,Unf,2,5.942799375126701,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal,130000.0,1196000.0,13.994494049612767,2,Yes,Yes,No,Apr 2006,No
30,RM,51.0,8.71948076085107,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,5.3471075307174685,Unf,0.0,6.2285110035911835,6.573680166960646,GasA,TA,Y,FuseA,6.775366090936392,0.0,0.0,6.775366090936392,1,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,1931,Unf,1,5.198497031265826,Fa,TA,Y,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,WD,Normal,105000.0,965999.9999999999,13.780920148390807,78,Yes,Yes,No,Nov 2009,No
60,RL,69.46665990073228,9.159678457173955,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.198497031265826,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.785587645007929,6.785587645007929,GasA,Ex,Y,SBrkr,6.785587645007929,7.049254841255837,0.0,7.618742377670413,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001,Fin,2,6.075346031088684,TA,TA,Y,4.976733742420574,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,222500.0,2046999.9999999998,14.531886353163092,9,Yes,Yes,Yes,May 2010,No
20,RL,63.0,8.922791623969637,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.795790545596741,TA,TA,PConc,Gd,TA,No,GLQ,6.523562306149512,Unf,0.0,5.993961427306569,6.985641817639208,GasA,Ex,Y,SBrkr,6.985641817639208,0.0,0.0,6.985641817639208,1,0,1,0,3,1,Gd,6,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal,141000.0,1297200.0,14.075719424306152,4,Yes,No,No,Apr 2008,Yes
50,RM,65.20322687957608,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,6.799055862058796,6.799055862058796,GasA,Gd,Y,FuseA,6.799055862058796,6.1070228877422545,0.0,7.20414929203594,0,0,1,0,3,1,TA,7,Typ,0,Not Applicable,Detchd,1936,Unf,1,5.484796933490655,Fa,TA,Y,5.303304908059076,4.74493212836325,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal,115000.0,1058000.0,13.871891836579518,70,Yes,Yes,No,Apr 2006,No
20,RL,120.0,9.24541789858888,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.57507584059962,Unf,0.0,5.537334267018537,6.877296071497429,GasA,TA,Y,SBrkr,6.877296071497429,0.0,0.0,6.877296071497429,0,0,1,1,3,1,TA,5,Typ,0,Not Applicable,Attchd,1975,Unf,2,6.089044875446846,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal,122000.0,1122400.0,13.93098069871796,32,Yes,Yes,No,Jan 2007,No
20,RL,107.0,9.539068413863964,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,6.07993319509559,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.244941546337007,Unf,0.0,5.739792912179234,7.444833273892193,GasA,Ex,Y,SBrkr,7.444833273892193,0.0,0.0,7.444833273892193,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007,RFn,3,6.7650389767805414,TA,TA,Y,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,1,2008,New,Partial,372402.0,3426098.4,15.046932970872058,1,Yes,Yes,Yes,Jan 2008,Yes
60,RL,76.38478184440322,9.602652693506046,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.53338948872752,TA,TA,CBlock,TA,TA,No,Rec,6.0330862217988015,Unf,0.0,6.016157159698354,6.716594773520978,GasA,Gd,Y,SBrkr,7.001245622069476,6.799055862058796,0.0,7.597897950521784,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1971,RFn,2,6.206575926724928,TA,TA,Y,0.0,4.204692619390966,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,190000.0,1747999.9999999998,14.373983407279834,35,Yes,Yes,Yes,Jun 2006,No
20,RL,74.68332603228482,9.510519035757246,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,6.063785208687608,ALQ,6.985641817639208,4.543294782270004,7.3796321526095525,GasA,Gd,Y,SBrkr,7.133295954896068,0.0,0.0,7.133295954896068,1,0,1,0,1,1,TA,4,Typ,1,Gd,Attchd,1960,RFn,2,6.336825731146441,TA,TA,Y,6.016157159698354,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,235000.0,2162000.0,14.586544739715874,48,Yes,Yes,Yes,Mar 2008,Yes
30,RM,84.0,9.33617975681533,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,7.0909098220799835,7.0909098220799835,GasA,TA,Y,FuseA,7.0909098220799835,0.0,0.0,7.0909098220799835,0,0,1,0,4,1,TA,7,Typ,0,Not Applicable,Detchd,1923,Unf,1,5.746203190540153,Fa,Fa,Y,0.0,0.0,5.43372200355424,0.0,0.0,0.0,0.0,3,2006,WD,Family,125000.0,1150000.0,13.955273369904273,83,Yes,Yes,No,Mar 2006,No
50,RL,60.0,9.169622538697624,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.35088571671474,6.35088571671474,Grav,Fa,N,FuseF,6.35088571671474,6.263398262591624,0.0,7.00033446027523,0,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,2.1972245773362196,4.859812404361672,0.0,0.0,0.0,0.0,4,2008,WD,Normal,79000.0,726800.0,13.496407991397538,84,Yes,No,No,Apr 2008,Yes
20,RL,60.0,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,TA,Y,FuseF,6.947937068614969,0.0,0.0,6.947937068614969,0,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,1950,Unf,2,6.439350371100098,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,109500.0,1007399.9999999999,13.822884304947552,56,No,Yes,No,Jun 2006,No
60,RL,92.0,9.392995206560258,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.442651256490317,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,6.652863029353347,6.652863029353347,GasA,Ex,Y,SBrkr,6.652863029353347,7.085901464365611,0.0,7.585281078639126,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2009,Fin,3,6.523562306149512,TA,TA,Y,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,5,2010,New,Partial,269500.0,2479400.0,14.723527556709486,1,Yes,Yes,Yes,May 2010,No
60,FV,100.0,9.437714959818209,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.407171771460119,Unf,0.0,6.646390514847729,6.899723107284872,GasA,Ex,Y,SBrkr,6.899723107284872,6.863803391452954,0.0,7.5745584842024805,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004,RFn,2,6.520621127558696,TA,TA,Y,0.0,4.919980925828125,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,254900.0,2345080.0,14.667830500843795,6,Yes,Yes,Yes,May 2010,No
60,RL,134.0,9.87194528452625,Pave,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.124683390894205,Gd,TA,PConc,Gd,TA,Mn,GLQ,4.060443010546419,Unf,0.0,7.197435354096591,7.239214973779806,GasA,Ex,Y,SBrkr,7.239214973779806,6.976348070447749,0.0,7.809135398120538,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006,RFn,2,6.3578422665081,TA,TA,Y,5.480638923341991,4.890349128221754,0.0,5.1298987149230735,0.0,0.0,0.0,3,2006,New,Partial,320000.0,2944000.0,14.89528009850476,1,Yes,Yes,Yes,Mar 2006,No
20,RL,71.57552493263651,9.316590491818841,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,6.493753839851686,Unf,0.0,6.35088571671474,7.117205503164344,GasA,TA,Y,SBrkr,7.117205503164344,0.0,0.0,7.117205503164344,0,0,2,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1984,Unf,2,6.248042874508429,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,162500.0,1495000.0,14.217637433703022,24,Yes,Yes,No,Jun 2008,Yes
60,RL,110.0,9.524347869595513,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.499787040655854,Gd,TA,PConc,Ex,TA,Av,GLQ,6.92461239604856,Unf,0.0,6.322565239927284,7.360739903058278,GasA,Ex,Y,SBrkr,7.360739903058278,7.00033446027523,0.0,7.889459149404524,1,0,2,1,3,1,Ex,10,Typ,2,Gd,BuiltIn,2003,Fin,3,6.588926477533519,TA,TA,Y,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,412500.0,3794999.9999999995,15.149195232316444,5,Yes,Yes,Yes,Mar 2008,Yes
20,RL,95.0,9.407796816354407,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.424950017481403,Gd,TA,PConc,Gd,TA,Mn,BLQ,7.091742115095153,Unf,0.0,5.831882477283517,7.340835554123275,GasA,Ex,Y,SBrkr,7.340835554123275,0.0,0.0,7.340835554123275,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,RFn,2,6.278521424165844,TA,TA,Y,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,5,2010,New,Partial,220000.0,2023999.9999999998,14.520586803460517,5,Yes,Yes,Yes,May 2010,No
45,RL,55.0,8.612685172875459,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.78332520060396,6.78332520060396,GasA,Ex,Y,SBrkr,6.78332520060396,0.0,0.0,6.78332520060396,0,0,1,0,1,1,TA,4,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,WD,Normal,103200.0,949439.9999999999,13.763628669336482,51,Yes,No,No,Apr 2007,No
40,RM,40.0,8.594339400592892,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,5.916202062607435,Unf,0.0,6.659293919683638,7.047517221357296,GasA,Gd,Y,FuseA,7.047517221357296,6.148468295917647,0.0,7.388327859577107,0,0,2,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,1926,Unf,1,5.37989735354046,TA,TA,Y,0.0,0.0,5.214935757608986,0.0,0.0,0.0,0.0,10,2007,WD,Normal,152000.0,1398400.0,14.150839998986127,81,Yes,Yes,No,Oct 2007,No
190,RL,62.0,9.220983532074662,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,5.863631175598097,Rec,5.204006687076795,4.727387818712341,6.4692503167957724,GasA,Gd,Y,SBrkr,6.695798917058491,6.306275286948016,0.0,7.212294468500341,1,0,2,0,4,2,TA,6,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Normal,127500.0,1173000.0,13.975075980150168,68,Yes,No,No,Sept 2008,Yes
20,RL,71.03753583471419,9.278839788400875,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,5.940171252720432,BLQ,6.645090969505644,6.154858094016418,7.388946097618437,GasA,Ex,Y,FuseA,7.532623618788788,0.0,0.0,7.532623618788788,1,0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,1955,Fin,1,5.717027701406222,TA,TA,Y,6.1675164908883415,0.0,0.0,0.0,4.962844630259907,0.0,0.0,11,2009,COD,Normal,190000.0,1747999.9999999998,14.373983407279834,54,Yes,Yes,Yes,Nov 2009,No
60,RL,86.0,9.265112607823163,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.707110264748875,Gd,TA,PConc,Ex,TA,No,GLQ,7.161622002939187,Unf,0.0,5.68697535633982,7.367077059881012,GasA,Ex,Y,SBrkr,7.384610383176974,6.313548046277095,0.0,7.6787889981991535,1,0,1,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007,Fin,3,6.672032945461067,TA,TA,Y,5.187385805840755,4.795790545596741,0.0,0.0,0.0,0.0,0.0,11,2007,New,Partial,325624.0,2995740.8,14.912702438329967,0,Yes,Yes,Yes,Nov 2007,No
60,RL,62.0,9.0173622349937,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.734591659972948,6.734591659972948,GasA,Ex,Y,SBrkr,6.734591659972948,6.78105762593618,0.0,7.450660796211539,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004,Fin,2,6.089044875446846,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,183500.0,1688199.9999999998,14.33917402287846,3,Yes,Yes,Yes,May 2007,No
20,RL,78.82140237043001,9.72136597574484,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,6.483107351457199,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,7.430707082545968,7.430707082545968,GasA,TA,Y,SBrkr,7.443078374348516,0.0,0.0,7.443078374348516,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,1981,RFn,2,6.238324625039508,TA,TA,Y,6.354370040797351,4.174387269895637,0.0,0.0,0.0,0.0,0.0,1,2006,WD,Normal,228000.0,2097600.0,14.556304868726775,25,Yes,Yes,Yes,Jan 2006,No
50,RM,73.19210382396618,9.422139821589736,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.8888779583328805,Unf,0.0,5.8888779583328805,6.580639137284949,GasA,TA,Y,SBrkr,6.75110146893676,0.0,6.270988431858299,7.232010331664759,0,0,1,1,2,1,TA,7,Typ,0,Not Applicable,Detchd,1991,Unf,2,6.493753839851686,TA,TA,Y,5.472270673671475,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,128500.0,1182200.0,13.98288851325261,66,Yes,Yes,No,May 2007,No
20,RL,141.0,10.366309203003638,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,4.727387818712341,TA,TA,CBlock,TA,Gd,Gd,BLQ,6.461468176353717,Unf,0.0,6.091309882077698,6.985641817639208,GasA,Fa,Y,SBrkr,7.4127640174265625,0.0,0.0,7.4127640174265625,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1960,Fin,2,6.270988431858299,TA,TA,P,5.351858133476067,4.143134726391533,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,215000.0,1977999.9999999998,14.49759729672584,50,Yes,Yes,Yes,May 2010,No
160,RL,44.0,8.576781982827894,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,6.206575926724928,Rec,5.375278407684165,5.872117789475416,6.970730078143525,GasA,Gd,Y,SBrkr,6.970730078143525,6.556778356158042,0.0,7.477604243197589,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987,RFn,2,6.22455842927536,Gd,TA,Y,6.091309882077698,3.58351893845611,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,239000.0,2198800.0,14.603422769762062,19,Yes,Yes,Yes,Jun 2006,No
20,RL,80.0,9.2299469016151,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,6.198478716492308,TA,TA,CBlock,TA,TA,No,ALQ,5.666426688112432,Rec,5.926926025970411,6.55250788703459,7.217443431696533,GasA,TA,Y,SBrkr,7.217443431696533,0.0,0.0,7.217443431696533,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1961,Unf,2,6.22455842927536,TA,TA,Y,0.0,3.044522437723423,0.0,0.0,0.0,0.0,0.0,6,2008,COD,Normal,163000.0,1499600.0,14.220709630688164,47,Yes,Yes,Yes,Jun 2008,Yes
20,RL,47.0,9.426821780416843,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,4.890349128221754,TA,TA,CBlock,Gd,Fa,No,ALQ,7.243512974665482,LwQ,5.342334251964811,0.0,7.382124365737512,GasA,TA,Y,SBrkr,7.409741954080923,0.0,0.0,7.409741954080923,1,0,2,0,3,1,TA,7,Min2,1,TA,Attchd,1986,Fin,2,6.424869023905388,TA,TA,Y,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Normal,184000.0,1692799.9999999998,14.341895111383183,22,Yes,Yes,Yes,Nov 2008,Yes
20,RL,84.0,9.442721128642875,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,6.169610732491456,Unf,0.0,6.587550014824796,7.0925737159746784,GasA,TA,Y,SBrkr,7.677400430514807,0.0,0.0,7.677400430514807,1,0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,1950,Unf,2,6.3578422665081,TA,TA,Y,0.0,3.4011973816621555,3.6888794541139363,0.0,0.0,0.0,0.0,6,2007,WD,Normal,243000.0,2235600.0,14.62002065368479,57,Yes,Yes,Yes,Jun 2007,No
60,RL,97.0,9.21333588095598,Pave,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.594711379601839,Gd,TA,PConc,Gd,TA,No,GLQ,6.723832440821209,Unf,0.0,5.771441123130016,7.049254841255837,GasA,TA,Y,SBrkr,7.060476365999801,6.799055862058796,0.0,7.630946580890459,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,1988,Unf,2,6.257667587882639,TA,TA,Y,0.0,5.43372200355424,0.0,0.0,5.262690188904886,0.0,0.0,9,2007,WD,Normal,211000.0,1941199.9999999998,14.478817411658337,19,Yes,Yes,Yes,Sept 2007,No
50,RL,74.87919584948956,9.521568058002977,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,4.060443010546419,BLQ,6.091309882077698,6.318968113746434,6.959398512133975,GasA,Ex,Y,SBrkr,7.133295954896068,6.505784060128229,0.0,7.560601162768557,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1958,Unf,2,6.113682179832232,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,172500.0,1586999.9999999998,14.27735662962807,48,Yes,Yes,Yes,Jul 2006,No
20,RL,63.0,9.765603845172741,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,6.618738983517219,Ex,TA,PConc,Ex,TA,No,GLQ,7.552237287560802,Unf,0.0,5.746203190540153,7.7039102096163115,GasA,Ex,Y,SBrkr,7.711996507047669,0.0,0.0,7.711996507047669,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,2009,Fin,3,7.062191632286556,TA,TA,Y,0.0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,7,2009,New,Partial,501837.0,4616900.399999999,15.345234345402304,1,Yes,Yes,Yes,Jul 2009,No
30,RM,60.0,9.050288983827956,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.876264611890766,6.876264611890766,GasA,TA,Y,SBrkr,6.876264611890766,0.0,0.0,6.876264611890766,0,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,1935,Unf,2,6.175867270105761,Fa,TA,N,0.0,0.0,5.220355825078324,0.0,0.0,0.0,0.0,7,2007,WD,Normal,100000.0,919999.9999999999,13.732130035981154,84,Yes,Yes,No,Jul 2007,No
160,FV,59.81941850400884,7.658227526161352,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,Gd,TA,PConc,Gd,TA,No,GLQ,6.07993319509559,Unf,0.0,5.771441123130016,6.6293632534374485,GasA,Ex,Y,SBrkr,6.646390514847729,6.6293632534374485,0.0,7.330405211844402,0,0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,2000,Unf,2,6.089044875446846,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,177000.0,1628399.9999999998,14.303109109710501,7,Yes,Yes,Yes,Jun 2007,No
