MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,Age,HasBasement,HasGarage,HasFireplace
60,RL,100.0,9.290998274993637,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.831953565565855,6.831953565565855,GasA,Ex,Y,SBrkr,6.831953565565855,6.520621127558696,0.0,7.380879035564116,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997,Fin,2,6.154858094016418,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,12.10625783509458,11,Yes,Yes,Yes
180,RM,21.0,7.544861068658458,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,6.206575926724928,Unf,0.0,4.912654885736052,6.447305862541213,GasA,Gd,Y,SBrkr,6.447305862541213,0.0,0.0,6.447305862541213,1,0,1,0,1,1,TA,3,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,4.48863636973214,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,11.302216779257382,36,Yes,No,No
60,RL,43.0,9.275003885301905,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,5.955837369464831,ALQ,5.84354441703136,4.2626798770413155,6.684611727667927,GasA,Ex,Y,SBrkr,6.71901315438526,6.727431724850855,0.0,7.415776975415394,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1996,RFn,2,6.311734809152915,TA,TA,Y,5.0689042022202315,4.127134385045092,0.0,0.0,0.0,0.0,0.0,4,2009,ConLw,Normal,12.264346270624157,13,Yes,Yes,Yes
50,RM,40.0,8.38958706681109,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.47543271670409,6.47543271670409,GasA,TA,Y,FuseA,6.5998704992128365,5.953243334287785,0.0,7.020190708311925,0,0,1,0,2,1,TA,6,Typ,0,Not Applicable,Detchd,1990,Unf,2,6.089044875446846,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,WD,Normal,11.661354090741,86,Yes,Yes,No
45,RM,50.0,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.785587645007929,6.785587645007929,GasA,Gd,Y,SBrkr,6.807934943699926,0.0,0.0,6.807934943699926,0,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Detchd,1926,Unf,1,5.198497031265826,TA,TA,Y,0.0,0.0,4.663439094112067,0.0,0.0,0.0,0.0,1,2009,WD,Normal,11.686887175419702,83,Yes,Yes,No
30,RL,40.0,8.361941906144946,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,5.902633333401366,Unf,0.0,4.330733340286331,6.089044875446846,GasA,TA,N,SBrkr,6.543911845564792,0.0,0.0,6.543911845564792,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1990,Unf,1,5.8664680569332965,Gd,TA,P,0.0,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,3,2007,WD,Normal,11.411457364027745,94,Yes,Yes,Yes
50,RL,67.0,9.42181611842271,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,6.529418838262226,6.529418838262226,GasA,Gd,Y,SBrkr,6.529418838262226,6.240275845170769,0.0,7.087573705557973,0,0,1,0,3,1,Gd,7,Typ,0,Not Applicable,Detchd,2005,Unf,2,6.270988431858299,TA,TA,Y,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,800.0,8,2009,ConLI,Normal,11.608244735642321,89,Yes,Yes,No
20,RL,105.0,9.644198554585564,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,5.303304908059076,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.477604243197589,ALQ,6.29156913955832,6.670766320845874,8.037543185118697,GasA,Ex,Y,SBrkr,7.784473235736469,0.0,0.0,7.784473235736469,1,0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008,Fin,3,6.511745329644728,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,5.14166355650266,0.0,0.0,4,2009,WD,Normal,13.22672519452875,1,Yes,Yes,Yes
90,RL,92.0,9.401704256754366,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.602118820879701,TA,TA,CBlock,TA,TA,No,ALQ,4.897839799950911,Unf,0.0,7.176254532017144,7.273092595999522,GasA,TA,N,FuseF,7.273092595999522,0.0,0.0,7.273092595999522,0,0,2,0,4,2,Fa,8,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Normal,11.678448377988165,53,Yes,No,No
50,RM,52.0,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.983789965258135,6.983789965258135,GasA,TA,Y,SBrkr,7.029087564149662,6.100318952020064,0.0,7.3613754289773485,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930,Unf,2,5.8888779583328805,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,12.000897933306716,78,Yes,Yes,Yes
120,RL,53.0,8.274611946209552,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,4.290459441148391,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,7.138073034044347,7.138073034044347,GasA,Ex,Y,SBrkr,7.138073034044347,0.0,0.0,7.138073034044347,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007,Fin,3,6.47543271670409,TA,TA,Y,4.976733742420574,2.833213344056216,0.0,0.0,0.0,0.0,0.0,6,2007,New,Partial,12.058158312538197,1,Yes,Yes,Yes
60,RL,70.0,9.076923258535832,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,6.466144724237619,Unf,0.0,5.6131281063880705,6.82001636467413,GasA,Ex,Y,SBrkr,6.839476438228843,6.883462586413092,0.0,7.554334823725748,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994,Unf,2,6.202535517187923,TA,TA,Y,4.976733742420574,4.897839799950911,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,12.25486757159303,14,Yes,Yes,Yes
20,RL,73.0,9.1958356857733,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.270312886079025,7.270312886079025,GasA,Fa,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956,Unf,2,6.175867270105761,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,COD,Normal,11.755879486687116,53,Yes,Yes,Yes
20,RL,137.0,9.710691327448153,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,5.5134287461649825,Rec,6.570882962339584,6.324358962381311,7.325148957955575,GasA,Ex,Y,SBrkr,7.543802867501509,0.0,0.0,7.543802867501509,0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966,Fin,2,6.361302477572996,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,12.154784614286667,44,Yes,Yes,Yes
60,RL,71.69827001808478,9.32500744695431,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.836259277277067,6.836259277277067,GasA,Gd,Y,SBrkr,6.863803391452954,6.836259277277067,0.0,7.54274354536855,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998,Fin,2,6.068425588244111,TA,TA,Y,4.499809670330265,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,12.20557752297723,8,Yes,Yes,Yes
50,RM,50.0,9.059633754551479,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.660575149839686,6.660575149839686,GasA,TA,Y,SBrkr,6.660575149839686,6.391917113392602,0.0,7.227662498728654,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937,Unf,1,5.293304824724492,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,11.691080018519527,69,Yes,Yes,Yes
50,RM,50.0,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.805134968916488,Unf,0.0,5.765191102784844,6.476972362889683,GasA,Ex,Y,SBrkr,6.522092798170152,6.22455842927536,0.0,7.076653815443951,0,0,1,1,2,1,TA,6,Typ,0,Not Applicable,Detchd,1981,Unf,1,5.733341276897746,TA,TA,Y,0.0,5.176149732573829,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,11.695255355062795,59,Yes,Yes,No
30,RM,70.0,8.645586406184636,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.70196036600254,6.70196036600254,GasA,Ex,Y,FuseA,6.70196036600254,0.0,0.0,6.70196036600254,0,0,1,0,2,1,Gd,5,Typ,0,Not Applicable,Detchd,1932,Unf,1,5.602118820879701,Fa,Fa,N,0.0,4.736198448394496,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,11.608244735642321,76,Yes,Yes,No
20,RL,62.0,11.167077412430533,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,6.486160788944089,Unf,0.0,6.778784897685177,7.335633981927201,GasA,TA,Y,SBrkr,7.335633981927201,0.0,0.0,7.335633981927201,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975,Unf,2,6.3578422665081,TA,TA,Y,5.303304908059076,4.007333185232471,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Normal,12.54254845357358,31,Yes,Yes,Yes
60,RL,69.20288854689657,9.1381996941985,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.7612001156935624,Gd,TA,PConc,Ex,TA,No,ALQ,6.610696044717759,Unf,0.0,4.875197323201151,6.771935555839602,GasA,Ex,Y,SBrkr,6.790097235513905,6.767343125265392,0.0,7.471363088187097,1,0,2,1,3,1,TA,7,Typ,0,Not Applicable,Attchd,1996,Fin,2,6.0473721790462776,TA,TA,Y,4.976733742420574,4.812184355372417,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,12.225880174775122,11,Yes,Yes,No
60,FV,75.0,9.105090961257085,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.645090969505644,6.645090969505644,GasA,Ex,Y,SBrkr,6.668228248417403,6.690842277418564,0.0,7.372118028337787,0,0,2,1,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2008,RFn,2,6.517671272912275,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,12.25486757159303,1,Yes,Yes,No
90,RL,63.0,9.13755460225053,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,7.382124365737512,Unf,0.0,4.812184355372417,7.455298485683291,GasA,TA,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,2,0,2,0,4,2,TA,8,Typ,0,Not Applicable,Detchd,1976,Unf,2,6.329720905522696,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Family,12.144202560946876,30,Yes,Yes,No
20,RL,80.0,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.771441123130016,TA,TA,CBlock,TA,TA,No,ALQ,6.821107472256465,Unf,0.0,5.7899601708972535,7.1252830915107115,GasA,Fa,Y,SBrkr,7.1252830915107115,0.0,0.0,7.1252830915107115,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973,Unf,2,6.270988431858299,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2007,WD,Normal,12.075400019877522,34,Yes,Yes,Yes
70,RM,34.0,8.427706024914702,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.437751649736401,6.437751649736401,GasA,Fa,N,SBrkr,6.437751649736401,6.580639137284949,0.0,7.20414929203594,0,0,1,0,4,1,TA,7,Typ,0,Not Applicable,Detchd,1916,Unf,3,6.2422232654551655,Fa,Fa,Y,0.0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,5,2008,COD,Abnorml,11.49273296168228,92,Yes,Yes,No
20,RL,126.5587942195658,10.882339852663634,Pave,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,7.018401799069201,Unf,0.0,5.517452896464707,7.21890970761906,GasA,Ex,Y,SBrkr,7.416979621381154,0.0,0.0,7.416979621381154,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954,Fin,2,6.272877006546167,TA,TA,Y,5.41610040220442,4.927253685157205,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,12.45293662970407,54,Yes,Yes,Yes
70,RM,63.71461626882015,8.537191877922927,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.3784261836515865,6.3784261836515865,GasA,Fa,Y,SBrkr,6.726233402358747,6.726233402358747,0.0,7.418780882750794,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,5.43372200355424,TA,TA,Y,5.262690188904886,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,11.989165855127435,83,Yes,Yes,Yes
50,RL,66.21522093513381,8.855948534052018,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,5.087596335232384,TA,TA,CBlock,TA,TA,No,LwQ,5.225746673713202,Unf,0.0,6.263398262591624,6.565264970035361,GasA,TA,Y,SBrkr,6.887552571664617,5.41610040220442,0.0,7.093404625868766,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950,Unf,1,5.8664680569332965,TA,TA,Y,0.0,0.0,5.517452896464707,0.0,0.0,0.0,0.0,7,2009,WD,Normal,11.608244735642321,59,Yes,Yes,Yes
60,FV,75.0,8.987821625430815,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4.709530201312334,Gd,TA,PConc,Gd,TA,No,GLQ,6.300785794663244,Unf,0.0,5.666426688112432,6.725033642166843,GasA,Ex,Y,SBrkr,6.725033642166843,7.00669522683704,0.0,7.568379267836522,1,0,2,1,3,1,TA,8,Typ,0,Not Applicable,BuiltIn,2009,Fin,2,6.315358001522335,TA,TA,Y,0.0,5.017279836814924,0.0,0.0,0.0,0.0,0.0,12,2009,New,Partial,12.481565733211923,0,Yes,Yes,No
70,RL,60.0,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,5.860786223465865,BLQ,5.351858133476067,0.0,6.329720905522696,GasA,Ex,Y,SBrkr,6.3561076606958915,6.329720905522696,0.0,7.035268599281097,1,0,1,0,3,1,Gd,6,Typ,0,Not Applicable,Detchd,1971,RFn,2,6.3578422665081,TA,TA,Y,5.54907608489522,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,11.951186847493476,73,Yes,Yes,No
20,RL,60.0,9.021839764105513,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.317164686747284,BLQ,5.7430031878094825,0.0,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965,Unf,1,5.8888779583328805,TA,TA,Y,0.0,0.0,5.4680601411351315,0.0,0.0,0.0,0.0,12,2009,WD,Normal,11.04106411122238,44,Yes,Yes,Yes
70,RL,74.0,9.391744841707654,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.7899601708972535,Unf,0.0,5.966146739123692,6.573680166960646,GasA,Fa,Y,FuseA,6.745236349484363,6.699500340161678,0.0,7.415175109613295,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939,Unf,1,5.484796933490655,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,WD,Normal,12.147919030759663,74,Yes,Yes,Yes
20,RL,60.0,9.039670667922676,Pave,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.919980925828125,TA,TA,CBlock,Gd,TA,No,Rec,6.424869023905388,Unf,0.0,6.052089168924417,6.947937068614969,GasA,TA,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0,0,2,0,3,1,TA,5,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,11.728044909070785,31,Yes,No,No
120,RM,61.066456340212255,8.030409562130485,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.9444389791664403,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.226936018493289,7.226936018493289,GasA,Ex,Y,SBrkr,7.254884810077338,0.0,0.0,7.254884810077338,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,5.988961416889864,TA,TA,Y,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,12.093693109638318,2,Yes,Yes,Yes
20,RL,85.0,9.271341393533582,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,6.658011045870748,Unf,0.0,6.214608098422191,7.15305163493748,GasA,TA,Y,SBrkr,7.15305163493748,0.0,0.0,7.15305163493748,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970,Unf,2,6.267200548541362,TA,TA,Y,0.0,0.0,0.0,0.0,5.176149732573829,0.0,0.0,4,2007,WD,Normal,12.025755079404917,37,Yes,Yes,Yes
70,RL,79.0,9.15704507491796,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,5.41610040220442,TA,TA,CBlock,TA,TA,No,LwQ,5.958424693029782,Unf,0.0,5.8377304471659395,6.591673732008658,GasA,Ex,Y,SBrkr,6.790097235513905,6.6293632534374485,0.0,7.405495663199472,0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,5.746203190540153,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,11.89478753335453,65,Yes,Yes,Yes
20,RL,98.0,9.343909263897597,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.517452896464707,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.394493107219038,7.394493107219038,GasA,Ex,Y,SBrkr,7.399398083331354,0.0,0.0,7.399398083331354,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,6.7650389767805414,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,12.429220196836383,1,Yes,Yes,Yes
60,RL,76.0,9.1369090938903,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.795790545596741,Gd,TA,PConc,Gd,TA,No,GLQ,6.056784013228625,Unf,0.0,6.008813185442595,6.725033642166843,GasA,Ex,Y,SBrkr,6.725033642166843,6.778784897685177,0.0,7.444833273892193,0,0,2,1,3,1,Gd,7,Typ,0,Not Applicable,Attchd,1993,RFn,2,6.2285110035911835,TA,TA,Y,4.976733742420574,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,12.138869243416009,15,Yes,Yes,No
120,RL,65.96059017276768,8.82776136765472,Pave,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,5.910796644040527,BLQ,7.02197642307216,0.0,7.305860032684009,GasA,TA,Y,SBrkr,7.315218389752975,0.0,0.0,7.315218389752975,1,0,1,1,1,1,Gd,4,Typ,0,Not Applicable,Attchd,1985,RFn,2,6.270988431858299,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,4.948759890378168,0.0,0.0,6,2010,WD,Normal,12.264346270624157,25,Yes,Yes,No
60,RL,92.0,9.38873757187798,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.695798917058491,6.695798917058491,GasA,TA,Y,SBrkr,7.057897937411856,6.695798917058491,0.0,7.585788821732034,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977,RFn,2,6.282266746896006,TA,TA,Y,0.0,0.0,0.0,0.0,5.6240175061873385,0.0,0.0,11,2007,WD,Normal,12.154784614286667,30,Yes,Yes,Yes
180,RM,35.0,8.209580483475577,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,TA,TA,PConc,Gd,TA,Gd,GLQ,6.131226489483141,Unf,0.0,4.48863636973214,6.306275286948016,GasA,Ex,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,1,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Basment,2005,RFn,2,6.26530121273771,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,11.904974309480183,3,Yes,Yes,No
